Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2015-03-27,-0.021048567831118747,-0.04415054954460973,-0.020951657587749417,-0.057194842409025504,-0.03656947904742669,-0.01872163066185495,-0.01684147935843472,-0.046062141530234246,-0.025693721512153544,-0.027206722944947748,-0.026251728248419925,-0.030896383084769163,-0.023149719858223228,-0.015225762211601324,-0.020116811923956757,-0.03562763916583678,-0.014022290756544709,-0.0009274426489177534,-0.017959454264092733,-0.014168535160631768,-0.044543067585816165,-0.020592598648546567,-0.08904987283694732,-0.02867594231100523,-0.028689590481854377,-0.02369465247988123,-0.009484879974478111,-0.027740781007682735,-0.02017759949995268,-0.02270560730377147
2015-04-03,0.016795118431043754,-0.041269322770244976,0.004560630380374464,0.025604993826008116,0.0028887291222661204,0.007154486106437208,0.0019531719068388576,0.0076532113444689465,0.00958967527905763,0.004929886082069457,0.01855787781844076,0.005972631686865348,0.005341900055901849,0.0003115689771611141,-0.00697647103546839,0.023044239716505377,0.01497001997013303,-0.01165402959644346,-0.004281227086256889,-0.011255484146303507,-0.01659690516330059,-0.002202451362890212,-0.014967545553739137,0.0014579216954422325,0.009478953435287263,0.005693935326653632,-0.005507725167490096,-0.0038144330797742487,0.018739787595254853,-0.007621684642542648
2015-04-10,0.01420386588857303,0.04811417035949561,0.02793823930578143,-0.0013804615062297243,0.03416395039783171,0.02941194185604412,0.014397363356649873,0.03354249143977728,0.015482613277250978,0.008962292730807064,0.021352448460437046,0.006111350406381666,0.011496054305837333,0.015020217359960952,0.024287080630243096,0.019497345972468105,0.004916901506107685,0.020557231474926052,0.026228462324598967,0.002627214045056281,0.03549203315855953,0.0031105157465771693,0.08072256672957678,0.011160881130432232,0.022155757660636155,-0.0008350592228824061,0.01397424407597847,0.01608203768965999,0.00617850853114188,-0.000990598162849854
2015-04-17,-0.018489452616569535,0.0012237023866119578,-0.018528672287941084,-0.028520974133597554,-0.030962144974004513,0.016588293215270777,-0.027055191195001105,-0.0042798647937440926,0.020578285575381106,-0.002431024126446135,0.008739978222405353,-0.027247342802262153,-0.02865324124983637,-0.013446923331124516,-0.024298935841748803,0.01847652996610849,-0.01418818376987041,-0.029856815679577875,-0.03208235225348133,-0.006463057007292439,-0.0023963023695202645,-0.014204543504508726,-0.024604539617130827,-0.009838067634734382,-0.029279355647443994,-0.02090120495270842,-0.0024372912282096815,-0.02743445535841138,-0.006501729400323453,-0.034346051460078186
2015-04-24,0.044328532898392226,0.02646982648271412,0.18516345220150576,0.0086649438190185,-0.008021903564695565,0.01585040434753404,0.030694686740430965,0.03223499573132638,0.006965094596711463,0.026619082454049092,0.003243243651345429,0.01427283613764474,0.007866516238289156,0.056700135507268046,0.015063143029161452,-0.003819427275230547,0.014640308310597261,0.040682625559912644,-0.01682035997018161,0.012658276150927739,0.15016799753879018,0.024353392882958902,-0.007657584464568656,-0.010644462995919923,0.0017012432566672064,-0.013756909542500972,-0.00016829054182443404,0.045876634101403635,0.023108732050189706,0.025166870727371782
2015-05-01,-0.010208711329653064,-0.04496425023165418,-0.049943825131048225,-0.003974386306997757,-0.02513468903135707,0.03274223537036636,0.08152717861494985,0.010756392485354205,-0.007554281112677752,0.009038662328819003,-0.0023234926365037767,-0.03649957397719317,0.0,0.022911770838463852,-0.00939858345674871,0.016134324724575322,0.0004891392136188166,-0.009519661275874669,-0.008239190162914523,0.03923616213914549,0.01650301715561464,-0.0016838242497712042,0.03268235757347937,-0.008765385910760148,-0.0016276336739855513,-0.017605004747503705,-0.04625495387074219,-0.025340360969582032,0.007595152479207279,-0.015530968045932902
2015-05-08,-0.006180149936738766,0.012347442233508366,0.02558707793026116,0.01673554461167437,0.011904538610214122,-0.0006864989334890437,-0.01308615985720385,0.003433129697104187,-0.0035766285281295662,-0.003709603984984322,0.0150359499777859,0.026654739489725632,-0.0037076035163362553,0.0018244975473040714,0.01338284754067498,0.02955501051156273,0.0017111182483280363,0.0043965201788540575,0.01851834310328715,0.014700711367143793,-0.018701276429695546,0.016471297768891224,-0.08439578590387153,0.008344906571350341,0.017862145260842288,0.015765945904836265,0.021908355949266767,0.056256558262435696,-0.00535609161778583,0.005414895589623825
2015-05-15,0.009011215452786603,0.005053208574667067,-0.017731582842103855,0.015699826595993338,0.009761821458122544,0.012827638197780544,0.0,0.010947411326592382,0.004201448435745547,0.0017254470933261157,0.01231909845293,0.007824067041227956,0.04631816889257334,0.0033583578726730234,0.008179666207567937,0.005955186898573439,0.013176986392977152,-0.0019341704918307556,0.01681189681358508,-0.008396205488653607,0.011517933127435542,0.024795040941572033,0.02256367740621279,0.001111719743058348,0.016356074059017622,-0.010122599156640377,0.03155225359240932,0.003192110652298741,-0.006980335581616148,0.00904110477864295
2015-05-22,0.029276891866498955,0.007514109299491256,0.0038263384976218173,0.012839499052048842,-0.014093393481348082,0.0022616821072076743,0.03604982286855618,-0.009813748313212356,-0.029066282931548004,-0.00036251165202605407,0.023796707927079108,-0.010498257198577554,-0.003871000907729405,-0.006002316520680728,-0.0020620702831470883,0.008955676282941027,-0.007466082828009535,0.009690094100179625,-0.007973184857859361,-0.014112644937792407,-0.022674457283305638,-0.005238799784816783,-0.01612386709370006,-0.013571892228350646,-0.016173388690160606,0.00048694894944056877,0.00217901754963723,0.0007184488267213407,-0.0036151271189450718,-0.04265498616967178
2015-05-29,-0.017051440196785506,-0.04474865891798652,0.0037415486655563157,-0.01883073207295205,-0.029624719565519708,-0.037346111207379296,-0.030129390548675472,0.0017086263499128673,-0.018019073285543086,0.0009975128319292814,-0.004653198797447855,-0.006597727101678386,-0.01623901657140847,-0.014922575354826995,-0.011938879184887563,-0.010380469706568807,-0.006066475885793343,-0.02249064496081532,-0.011802707431942894,0.025429505218578008,-0.0008528038783288672,-0.02377148451857969,0.060882135921183966,-0.019512044167862785,0.005828913994234908,-0.015671771283697677,0.005184340576397606,-0.013501481382072744,-0.0034266638812937567,-0.020959993473045335
2015-06-05,-0.012511599956782748,0.006335341444826836,-0.0053118523655379946,-0.004139571100869155,0.0014944967100414264,0.008555924755492939,0.010996500926101271,-0.024905972463399206,-0.013688973953194905,-0.0006342370579449641,0.020660665117023802,-0.00416246046662605,-0.0044143276355241845,-0.013262748284131765,-0.015478206539519812,0.024931303670438387,-0.020996207641597042,-0.004065652244087614,-0.01257237775426212,-0.03120405817709082,-0.015364883896063275,0.0035407476250370884,0.005874332005755933,-0.012246729279544843,-0.027066591477821977,-0.017899791436452706,-0.030613081865668246,-0.004513888599859794,-0.044700768540411384,-0.016291719818250727
2015-06-12,-0.01150380995528777,-0.0071855187864469094,0.006956338848405519,0.0017635693683037967,0.01470903832760384,0.020918126746163335,-0.024201194367722834,-0.0013996059038021702,-0.016930520414608408,-0.0031733481132902863,0.01240198546105531,0.0020838432374647997,0.0029882911225960207,-0.002448863645877375,-0.0024342911150705415,0.012311227020920468,0.004729649503830258,-0.005023970057126292,0.006111633310723397,-0.01152407637031283,-0.003684687100920736,0.01715181464969895,-0.051662106710713696,0.018597531452942073,0.0018906245009870926,0.0078012356734058486,0.013887306790861587,0.014041345434824715,0.00042340804815377275,-0.008623081480212402
2015-06-19,-0.004482392421277792,0.029464236960076384,0.011630070553974914,0.008298810009822688,0.016316392267593738,-0.0037565196574358417,0.04500503259543698,0.01716888286301077,-0.004005541581416527,0.02428404966052855,0.0006099148681193434,0.016546016281381304,0.01239798543445958,0.0,0.015353342349930577,-0.0024912294689255488,0.011011698454853391,0.010729932302062428,0.005758088213574375,0.002937662427336729,0.0028277798756490835,0.026498509767925338,0.03600150025694515,0.021173985093238423,0.0038443848720799423,-0.00020101386967064094,0.02277959661168616,-0.009231159601770123,0.004444611113052055,0.004280367001660457
2015-06-26,0.0011848633356177363,-0.01679940784603995,0.007311707652383204,-0.0038656788370325934,-0.018259434507101657,-0.007998250163990694,-0.03546686258633425,-0.025835415384319882,-0.008746300309958266,0.021044199603631242,-9.370886901316489e-05,0.001511862827020538,-0.01708744787197125,-0.009162688143188769,-0.002203221245536402,0.012779169674714819,-0.009901233274064114,0.012593747826836088,-0.011701724113025058,0.0077532628774672485,-0.018221194078616776,0.029850845743315313,-0.05166880337910229,-0.014899479130105808,0.0039009985851907736,-0.015384471449193748,0.024266365771530074,0.0008730646304433431,0.003370915834071564,-0.008523771222699872
2015-07-03,-0.0024458330185176402,-0.030122942889515447,-0.0008902411235149899,-0.017243304262314796,-0.015931939725677857,-0.02810415696009627,-0.02654124740155661,-0.026144811089388043,-0.027687571538853706,0.005641163456451492,-0.018623596031632328,-0.009857655579563307,-0.00994788347886888,-0.0022357701570828725,-0.012043495486609768,-0.014339296864972373,-0.01275023997816005,-0.011511936440283588,-0.010885759964959107,-0.014019682006075285,-0.019001220674012664,0.0014583754053534292,-0.015428797445432685,0.007436601878200388,-0.01914584884430881,0.013378504608559938,-0.01168349620052378,-0.0074179615787509645,-0.00881935283922941,-0.0036052147318766936
2015-07-10,-0.024992116475973325,0.005481050741387605,0.01325082434186653,-0.011507516622212166,0.03045409555968015,-0.02642789863534245,0.01022453895897213,-0.0018300577403512763,-0.015228787565543578,0.0127858139847703,-0.009608277704173607,0.014440711940104212,-0.000975494149710876,0.011266277305146621,0.011072807722515288,-0.0069608466410406855,0.022790673903058334,0.015389829013810585,-0.0027672093125974406,0.004855063849711128,0.004729712287786736,0.00591610016058941,-0.03281123809975206,0.012760966982001909,0.0019443959662794885,0.0178370519771347,0.002791342615083625,0.0026377230237033533,0.007490070258822534,0.01753415968414962
2015-07-17,0.05142786733875582,0.059506734220760915,0.08906218108539488,0.024706030013232683,0.016334215089156112,0.021642379139267254,0.023474623641396075,0.03299157526776031,-0.013346675261451502,0.02078308291382891,0.02543584846634772,0.012113106341522517,0.030563507678038837,0.03330322947795206,0.005526216274033935,0.03221466456189037,0.021292509276367833,-0.001536283735122601,0.011229233470549493,0.015013180697997619,0.0450570670085515,0.020629694301512735,0.0162024388668498,0.01593574807564746,-0.0438515800995708,0.01920795379525231,0.013917211234863336,0.03595476071351,0.012553225182875716,0.0036926278575117877
2015-07-24,-0.03950015308051402,-0.028664071579316275,0.09608502476382341,-0.04190856923935404,-0.01893192714519354,-0.08489690097670533,0.015245176590973575,0.00780685922234059,-0.02737478671629423,0.000420760182638924,-0.02405135691474003,-0.007687328060176801,-0.026246107437057686,-0.07396652502767309,-0.009292589529491191,-0.004334514530337286,-0.01963654146400251,-0.01435924731656879,-0.04697164529566644,-0.02397154828647463,-0.014585966862277866,0.0016845317171696461,-0.03238664254840151,-0.01571666380430492,0.004172871048431226,0.022634522174844296,-0.04771888092622267,0.05530482831982564,-0.0325701289537621,-0.024662725349726466
2015-07-31,-0.02570289684288185,0.11350010479529615,0.012712030497978644,0.0021081898114938546,0.0007637175103885063,0.033245443258529406,-0.008387291732740554,0.0007042250314939213,-0.02339974252031496,0.009166566197858383,-0.010996134075775155,0.03028429842189162,0.022185341866504116,0.014021958371858156,0.010690693922655647,-0.005514320602236555,0.015825912839132927,0.03912616487701848,0.013460190848646914,0.026998822479801454,0.016543307424562892,0.019736283759746565,0.027291173377283373,-0.044712851167751255,0.03983224633493099,0.00807446895629682,0.029336954148979633,0.007218467274560103,0.016290397008132063,0.00558822988932639
2015-08-07,-0.04333954419902475,-0.024236941742334817,-0.025235486310029143,0.04811918153775685,-0.005835960816272134,-0.01704177887881242,-0.039427098173373865,-0.009500438534273736,-0.05345828736352831,-0.0887499755400667,-0.007948551706192575,-0.0008543409729844242,0.0039027476175028664,-0.0344606923465004,-0.013571185359966154,-0.007004386765749437,0.01679616740865808,-0.009413602566106571,-0.01618880309378712,-0.016790915096789427,0.0008567384060096384,-0.006162432252705186,0.15188034022914554,-0.01590626329521294,-0.030313811901050203,-0.006030606990085952,0.0034595936612840106,-0.014998087230319257,-0.009190060417752277,-0.0033829335986871323
2015-08-14,0.003808563609952964,-0.02210995154353479,0.017029569706069392,0.014927598268242415,0.018747474616344517,0.015525834020089668,0.036642423837639715,0.031261181620614975,0.026746603339564468,-0.02002738994444253,-0.0069799517926003585,0.024116971876608995,0.005879479403755328,0.004061418464716082,-0.0004050185917381377,-0.002351069322466204,-0.012448627173556659,0.003538674859077773,-0.004097098691453804,0.020872721962356344,0.0055626704012325945,-0.0013099908541183147,0.024369126688208675,0.0018551040324277235,0.03980938282605262,0.02114121536538094,-0.006567128470350014,0.001773512494596341,0.02437400092074271,0.015859751615901807
2015-08-21,-0.08796116633869877,-0.07470819486670999,-0.06970578343755951,-0.0479547161818803,-0.09221873913748346,-0.04446421213868812,-0.052609775825173566,-0.08818450822588397,-0.10786639424209699,-0.07764100561116138,-0.07068597610570881,-0.029979461182596756,-0.06330805369902226,-0.044302050447176056,-0.025492938576648916,-0.06319064261328056,-0.04169724391088314,-0.021557884952049244,-0.035076532958386086,-0.0576207777572425,-0.07757401869934288,-0.06549494992713267,-0.08409832626900315,-0.04998693336093385,-0.06450218939297048,-0.04437835633229603,-0.03916695276838067,-0.040824695968834424,-0.029268897048026266,-0.08068519444765065
2015-08-28,0.07119885045849328,0.004510903802257049,0.04760653140500315,-0.004932831808399651,0.011616498473192793,0.01266632958726932,0.015907396556584796,-0.017755939724236725,0.06164185126654598,0.03682728591001094,0.003500717638215134,0.011707929695419228,0.011529262608297897,-0.005844704781103327,-0.004081348043328048,0.00833353263948644,-0.0020238697032685105,-0.0003293284892974535,0.014920087804025206,-0.00717216656691777,0.01996733577281873,0.0526809446430454,0.0586867158804778,-0.00876962116903468,-0.012396984981872028,-0.024288638546362096,0.008599821851587697,0.01783943909237351,-0.0006509289487856007,-0.024045694166208387
2015-09-04,-0.035483976320050736,-0.0568994993670493,-0.036698079381141335,-0.03352884500062259,-0.026118383259606803,-0.037524216929016196,-0.044413003292388176,-0.01846172636606014,-0.0467488145858157,-0.014734528688598703,-0.03925430857218548,-0.02142078548160553,-0.03429346123126453,-0.02892283304995713,-0.04055897921258811,-0.04101066899533545,-0.02357401325070352,-0.014545308853431083,-0.03030278410984011,-0.06826797938985174,-0.030047758111634515,-0.022505467486230724,-0.04311491275296675,-0.03440537931123544,-0.016465956459079778,-0.026585830992863158,-0.04195096181813418,-0.04554241889159005,-0.02713270910928045,-0.01616872661232227
2015-09-11,0.04520895479135523,0.042103758743955,0.06100197645651484,0.01916814800133526,0.03783924628245283,-0.006429889740689809,0.043497889200450945,0.01959246854767871,-0.011477411513869828,0.03476266853628185,0.027109188853843946,0.00891456551370795,0.031369529202732505,0.02553937876713963,0.01774192112148576,0.017235941875355154,-0.00154873324113447,0.026989828920797043,0.010154450968576478,0.01838448287848471,0.020417561717970267,0.01941868182439066,0.04137943165211366,-0.004944259059665446,0.007090219689577015,0.02408675801304061,0.06099539201153292,0.023135044182850617,0.02030320831409238,0.0118952090266089
2015-09-18,-0.006654477219809718,-0.01710083091454928,0.020436701560751835,0.005959933863959765,0.010544360156739208,-0.010601391092563639,0.019271803210786143,-0.018447142091314817,0.025728822585295408,-0.015696783409308246,-0.023371307951140285,-0.0027718302515737925,-0.01586010370451696,-0.019406999376362033,0.004949626126531381,-0.025894998455043727,0.02229239826747209,-0.003695755641094589,-0.011609781007953957,0.0007674300513185184,0.0,0.028885682827803905,0.02825564490868171,0.022215703057024916,-0.03524212648880254,0.0017089949789441672,0.03176075857645344,-0.013708284245129487,-0.025365860042304567,-0.020262565030228163
2015-09-25,0.011106533825889109,-0.08008529800597675,-0.029633911645551847,-0.01119145742263239,-0.03732821453563939,-0.0957415125313178,0.014565927378715315,0.019185782078433133,-0.0005146101805796333,-0.024698499233930193,-0.006134377722355033,0.01407208875800392,-0.046103920703571166,0.00629699231612868,-0.025591477286662778,0.00869703915537623,0.016418696717885872,0.005563800025052856,-0.00042976915179648856,-0.04853235416874713,0.010579787272468888,0.0864840342558697,0.013740232950803177,0.0390332088628047,-0.07768077288499542,0.002508138218836553,-0.04980790320532735,0.012895926438775573,-0.007853003355769883,0.006946526649828533
2015-10-02,-0.03774777422621045,0.02844175531299631,0.01581311192056356,-0.009187475598403605,0.01183086175921777,0.011079921220031652,0.020568868833669818,-0.002391958758605539,0.04954969786257579,0.02691921737581815,-0.01568175899596247,0.009165879002905664,0.03229288657134144,-0.005776107513926654,0.03219775844473216,-0.0035992898292781517,0.01943462438179111,0.0225434148432877,0.026081946168467818,0.01088724865260371,0.03709602346942953,0.0016801706956224294,0.050402063123536456,-0.0034403969438012716,0.04180407914474804,0.0012010227674934537,0.021139359359867438,-0.0002832863803844399,-0.03120755391376373,0.018814652525975806
2015-10-09,0.015764096733710486,0.049975016205513256,0.013632739376472358,0.043175269291250595,0.053862487029950445,0.08523591415991727,0.017854711474040608,0.0834625939031235,0.09834442888835748,0.02485419130408073,0.012315885245606895,0.029878535482037227,0.047855780248879265,0.054018780592362425,0.01533083588509454,0.01841834672461573,0.040356346444744506,0.029762851310370486,0.04678765869041279,0.01615467012596805,0.0337941417973282,-0.0021564889293647083,0.051210066825663425,0.028445460756063357,0.024725513711645775,0.029091420828434078,0.0037028722983460938,0.04683753122109802,0.04420290675557381,0.026315742133917075
2015-10-16,-0.009632606371434593,0.020189011220878017,0.05735458869287813,-0.001551860742569855,-0.015032238022791744,-0.022720853542943065,0.04677709522660978,0.012181979497678297,0.019202830092531764,0.025388498396271775,0.03342847250668579,0.011621098322412982,-0.04082611840086037,-0.013124433112241207,0.030093170207492248,0.008073430907111767,0.0,0.02004651109554567,-0.008005332349920069,0.01040217764352347,0.008490523055336263,0.04426125534064096,0.06866154653124679,0.005639026603069031,0.0012766773750145788,0.028754807086854406,0.005952923398101273,0.027305019294806332,0.012227744836895038,-0.1169591360789306
2015-10-23,0.07240626834036101,0.02057497456969215,0.04953044456033706,-0.0339334985109947,0.06613400357265231,0.04121483422324923,-0.002665766339293274,0.03893808958082534,-0.0005478158679148581,0.04480791334596912,0.0017274931295951923,0.015235485722313369,0.06286705519159819,-0.0379681839490168,0.021070831442937088,0.02306607735111621,0.018324667492097824,0.07412727933435104,0.04767990961279844,0.02719534454914374,0.11281851009989241,0.00045968896015335936,0.026201831263840347,0.037681652825259926,0.010692224728923394,0.06024528112605454,-0.03383915722924613,0.01407845371321037,0.03266243833156257,-0.01001882192497383
2015-10-30,0.0035271891406827294,0.01560214926998671,0.04485585496776068,-0.01783048604287396,0.009338693402127785,0.017282130490059666,-0.010819797297647593,-0.017035742816737476,-0.003945269430945975,0.0057477239288632465,0.010781479463281007,-0.0077845443705774064,0.0014543503564603544,-0.03179432411947225,0.0071775289273394716,0.005949629288750868,-0.010283015841768717,-0.0030197979277646336,0.00911474380061561,0.03366119757315711,-0.0043502143710058006,0.003830680784685292,-0.007694793272232547,-0.008438937408449032,0.08568981774357787,0.005432848984898486,0.01604559403770267,0.00661744744625925,0.01559793989015601,-0.018181557635073564
2015-11-06,0.01739052498341187,0.014413751942208064,0.05347493687830984,0.014196031260159003,0.005299376748620244,0.011645335029683457,0.021876192755168056,-0.013864862406392287,0.034660912141597056,0.01696838675804324,0.062240156976024696,0.01892612033799823,0.006971329006633553,-0.003806013831453403,0.008809582580267428,0.06552478801418138,-0.009208786014072268,0.009443003800717165,0.013039966606146036,-0.0009148920811236083,0.04331272511704776,0.005723800962777581,0.11209021337348668,-0.01060433640664138,0.0014994658897062862,0.0018603366023295376,-0.025216369118276183,0.015081217104132572,-0.02346411549262517,0.02690395846918947
2015-11-13,-0.0720303525550583,-0.050746968511001356,-0.025812456450649557,-0.041722979946614,-0.036163185130109854,-0.05701455669880806,-0.047978896066981136,-0.07873462525009367,-0.05689691419545084,-0.007175534261683825,-0.04408256082132733,-0.04746786325345986,-0.02807704035201075,-0.047016271418679034,-0.020015828903850785,-0.0423603632808045,-0.013822224262530769,-0.02947654513715625,-0.02266742015373291,-0.028932214577234605,-0.03787289762268875,-0.07527695814786306,-0.05546777648909629,-0.0213046948592841,-0.014737387124424961,-0.009725961597017108,-0.029614292759494343,-0.006344365644196159,-0.03385789731208111,-0.04014958914923017
