Date,AAPL,AMGN,AMZN,AXP,BA,CAT,CRM,CSCO,CVX,DIS,GS,HD,HON,IBM,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,NVDA,PG,SHW,TRV,UNH,V,VZ,WMT
2025-01-24,-0.031307072484745735,0.012164330272748325,0.03943526407821496,0.028090599238230762,0.029049046274381318,0.059852857191491804,0.028715737385833773,0.03320605464677939,-0.036043814969828,0.048028472998237426,0.017509703032857482,0.012506703878050418,-0.004807244983407233,4.455274375203544e-05,-0.0014282516183294902,0.021916862318380304,-0.012597690516346183,0.01605264362519354,0.05956177408408281,-0.024203354735115923,0.035032479295024066,0.03853759657671629,0.0356545055353239,0.024767333192979635,0.017430304314276057,0.009769513328184098,0.04462892538466168,0.03310180126371076,0.01959782681918143,0.030672193598839215
2025-01-31,0.059341096367099055,0.03630808136375485,0.012050187348167318,-0.012105486626364903,0.0026127838250940005,-0.0887814639860609,0.023421610968583417,-0.026193165097081916,-0.04150334574745784,0.008024196389968763,0.005495362730921993,-0.006079566945512926,0.009977007673342753,0.1374554902387375,0.03630284863570998,0.009288650052462932,0.025193866164001655,0.011350117674180149,0.018537145404389888,0.03422288534551399,-0.06530646254193684,0.04526304181832619,-0.15811238401846206,0.01139418245005519,-0.00552546523931563,0.01372688657270893,0.01874137339817583,0.03513019752786062,-0.003793723618005229,0.035880087215228285
2025-02-07,-0.03546610863386601,0.028449329186323036,-0.03588858567045072,-0.0021421165932967723,0.028155456041298654,-0.02035321818508884,-0.04644430847837866,0.02755781667681423,0.022990759415221662,-0.01945866792631079,0.024203626190706817,-0.01118994626091463,-0.08135170969380534,-0.013140420067650815,0.006375277127175671,0.03179948780427844,0.005671045806104891,0.019397255846516304,-0.015308769690713486,-0.11677800796723403,-0.012793338770410223,-0.10689205496477205,0.0813690935544975,0.0119283876793983,0.00672886447946186,4.086824141458223e-05,-0.028498136736775925,0.018197724627073475,0.012439801460686128,0.030460471149367008
2025-02-14,0.07573225811820183,-9.442829067396463e-05,-0.002051063640505446,-0.018088798166249642,0.016144099328332384,-0.02902055908051615,0.0021791648761022575,0.041753646492362906,0.029111393910121297,-0.004329815571810225,0.00708943087606162,0.005228684456175747,-0.013477981837776043,0.04232663099890743,0.019788484070208945,0.002864367075409824,0.07879072363945627,0.04841993262178268,-0.0034489606717804655,-0.0489229393809546,-0.003221535811675058,0.06348281262769784,0.06939321572500434,-0.030243539925904228,-0.010289333810485357,-0.028100704229752638,-0.006679022087980879,0.018347682630519557,0.027833492386026615,0.02857145018104812
2025-02-21,0.003883879495244713,0.04069929232885827,-0.052912328285237176,-0.050282942205172376,-0.03942091066393438,-0.037586338337971426,-0.05126488810502616,-0.013719757288737644,0.010171249313138286,-0.015582475395063744,-0.05291051179904338,-0.05909646090957188,0.0453267043412533,0.0007655090629428152,0.04770511403361377,-0.04465088489253277,0.03600983483398035,-0.012121133745004342,-0.024491989700163086,0.07818331475094742,0.0014654121407071674,0.047371271083876954,-0.031832969422355806,0.04506114555818441,-0.03443923288888462,0.007259735947879875,-0.10905233864063413,-0.014923260551512385,0.04318115691447999,-0.0890043124005746
2025-02-28,-0.015108966270650726,0.016666075806785585,-0.019854109407165255,0.018821910728624935,-0.01422517132653367,0.01149865299406505,-0.038573148111606614,0.0020319026665023276,0.010833526434354868,0.0473035083417801,-0.0003584575540076518,0.0293278445783014,0.009858307458895377,-0.034572465064622304,0.016759095314592853,0.0015515460263710867,-0.001962087704404758,0.011548155276825511,0.06994067932450854,0.030726192617528403,-0.02748585643557877,0.038300656752514595,-0.07074313495650109,0.02120656793075626,0.051368299366390646,0.07690704075719212,0.01830961982603929,0.040685142528464446,0.00795135496636079,0.04040945414239849
2025-03-07,-0.0114538085329845,0.05453479168379638,-0.06138118925110747,-0.09220492030603422,-0.1171048023548672,0.018461920589286418,-0.05022659641127769,-0.002651756928231608,-0.014373968285728567,-0.07284710626727253,-0.10062832012126022,-0.049924433768213095,0.007656559197170898,0.036048193691599284,0.010119974098340423,-0.08452670982886334,0.0030893884944886985,0.04804935772323904,-0.056859156414790446,0.026016305872923695,-0.009269736684314522,-0.005567536988517752,-0.09790259081231822,0.012137567220796175,0.005920147073324555,-0.00305606371406808,0.038992766398238565,-0.04794459634568171,0.06867757177690748,-0.0698712156935033
2025-03-14,-0.10699795477215146,-0.03432246013438034,-0.0065244820665385506,-0.027744271692135003,0.049487645902651645,-0.030430968240731993,-0.012337067235082433,-0.05380040097723038,0.0043495455449584774,-0.06511233634240432,-0.03262638755553249,-0.06173180621496843,-0.023540942341879756,-0.05043206396906097,-0.023276770208077502,-0.040614138938824595,-0.024634254253978582,-0.06679330636469438,0.028092963257817072,-0.0008452233862156211,-0.012076987692875463,-0.08817906856728142,0.07978687461008249,-0.045353744934281015,-0.06006269355691518,0.016598397984853186,-0.005555803978998242,-0.03915214654375976,-0.05405990819358264,-0.0694505739051986
2025-03-21,0.02238980119118472,0.0074272963989334695,-0.008790049311442782,0.018371450278218848,0.10073545082315039,-0.011365029630749146,0.004366473048510233,-0.003305779773281725,0.04922936897980201,0.008313054540735054,0.043830078278907836,-0.00045544864427804477,0.003103040495996856,-0.018039101575301753,0.005036590728549228,0.03953709702678343,-0.00708509929464507,0.018710656439923756,-0.0003324449873037816,-0.0069326099730082635,0.006948765246026278,-0.051911820131124276,-0.03262925355838808,-0.00762036912619779,-0.021563564701007065,-0.01613579930239184,0.057709980643992465,0.011633562420590327,0.009639657744112018,0.010147845739622241
2025-03-28,-0.0016951957150955765,-0.02876216963713496,-0.017787092267182558,-0.01859443094093749,-0.02694965490600776,-0.018136887146847358,-0.037951601852971306,0.009286896494540064,0.008133513431809458,-0.013975461516623322,-0.038963830131455546,0.01993450127202201,0.0010470265839308546,0.0005330909312972754,0.0004889190775980712,0.0050490763999313515,0.02475614712343921,0.005402022928548522,-0.03671191972634846,-0.041671111888990864,-0.03184588678030276,-0.06844276359703139,-0.06822429046304912,0.00803885295146034,0.015968410871123995,0.01982857848010333,-0.0015671811876850628,0.021420492054346818,0.02136848719093476,-0.00965342868863417
2025-04-04,-0.13547494190245668,-0.04091870682227661,-0.1127023717472343,-0.11686097573774878,-0.2118746854652086,-0.12620948082288685,-0.1081972384033103,-0.09786176084537657,-0.13733516805063617,-0.14826145570279547,-0.13313816137995738,-0.011866536569670738,-0.09199387269001702,-0.06770493554287271,-0.06395455861780408,-0.12878231597990308,-0.00625269893751168,-0.022729529029164586,-0.12379172279149464,-0.0869662876195273,-0.050052777365559464,-0.09543373089200746,-0.14005654113980803,-0.025471687251537367,-0.022634297104948464,-0.07460183124114417,0.01745990649807294,-0.08668514129099902,-0.04228807888375574,-0.023018192006455496
2025-04-11,0.0518631954582951,-0.02856755747015627,0.08111108255665211,0.07467482349352106,0.14825390250327253,0.018640766033914735,0.060810245520828365,0.05115513143919004,-0.053391917655360555,0.016281583026775293,0.05019010854770922,-0.0001130504255775211,0.039583210331204155,0.03516792751122555,-0.009853887441242382,0.12326421114425679,0.021450021356413274,0.03262140222843102,0.07123152647762332,-0.02810851701503858,0.07950760382477262,-0.04995634253889192,0.17622736906822856,0.019297722343495805,0.014184157952500831,0.011846819289412558,0.14173885275757891,0.0647334611745618,0.03259083124071882,0.11551869609716903
2025-04-18,-0.005904608654979437,-0.03038674770112415,-0.06631684335288934,0.0007167310647138159,0.032262163202890326,0.0027261062606711572,-0.030352962718290466,-0.027385373441084382,0.016515447568629105,-0.0009424176184461563,0.030438451012572143,0.0033912062869698723,-0.009821188205843878,0.014141336383017622,0.03783039382319209,-0.01795084796425339,0.02197955604251134,0.004517566712027854,-0.042221334043576975,-0.014902757017274837,-0.0532115144244556,0.025188434404459725,-0.08509873267318291,0.022287489517840875,-0.010066170506427663,0.043772673739669976,-0.24248084550601956,-0.0113677522924569,0.007088986428906763,0.004525842188938922
