Date,Close,High,Low,Open,Volume
7/30/2021,19.45901871,19.58974871,19.22350255,19.37818352,183497000
8/2/2021,19.70950317,19.92007097,19.32130087,19.65960646,217444000
8/3/2021,19.7743721,20.18053718,19.18059086,19.69952512,301811000
8/4/2021,20.23243141,20.27634182,19.78734482,19.94901331,231309000
8/5/2021,20.59468842,20.69049226,20.30029316,20.45797017,211435000
8/6/2021,20.32424164,20.52782384,20.16856136,20.48191863,178497000
8/9/2021,20.25338554,20.46594814,20.10169679,20.40407499,146443000
8/10/2021,19.89512444,20.38811103,19.79432979,20.28033267,179238000
8/11/2021,19.65860939,20.00789215,19.39016184,20.00190393,185925000
8/12/2021,19.86418915,19.98793355,19.57977364,19.82926106,151652000
8/13/2021,20.14660645,20.17255411,19.81029753,19.86418767,183063000
8/16/2021,19.90909767,20.24540662,19.41311502,20.09371784,210876000
8/17/2021,19.41810608,19.72946667,19.2274977,19.64463995,204585000
8/18/2021,19.0009613,19.59374323,18.96104241,19.46001721,285913000
8/19/2021,19.75740623,20.4529776,18.72352926,19.45402871,766555000
8/20/2021,20.77332115,20.82222047,19.89213214,19.95001188,675741000
8/23/2021,21.91297913,21.95189872,20.90704643,20.92800328,575807000
8/24/2021,21.7483139,21.9139739,21.4908435,21.70839691,297299000
8/25/2021,22.16745377,22.42392678,21.67746129,21.69242992,347701000
8/26/2021,22.02275276,22.29419442,21.74532289,22.15448208,237940000
8/27/2021,22.58958244,22.67540653,22.12154431,22.13850965,304722000
8/30/2021,22.64147949,22.99575113,22.50476127,22.78318853,262580000
8/31/2021,22.34304428,22.65246272,22.07854158,22.65246272,259850000
9/1/2021,22.39893723,22.6544579,22.31509504,22.44285538,201767000
9/2/2021,22.35402107,22.55065232,22.25321055,22.47579214,187834000
9/3/2021,22.80018425,22.94291587,22.15838982,22.28315552,280532000
9/7/2021,22.619524,22.85607929,22.47978512,22.79020302,198107000
9/8/2021,22.29713058,22.56762256,21.93580767,22.47080424,254434000
9/9/2021,22.1354332,22.49575663,22.08951989,22.27018039,196856000
9/10/2021,22.43586922,22.58359063,22.2282589,22.30611182,248376000
9/13/2021,22.11047935,22.92095764,21.8170298,22.64148178,297500000
9/14/2021,22.20031357,22.36799796,22.04460581,22.23325076,199755000
9/15/2021,22.29912186,22.32507409,21.92482479,22.26718225,166538000
9/16/2021,22.20031357,22.23524782,21.88590342,22.14142413,156033000
9/17/2021,21.85894585,22.27915617,21.78907737,22.25819563,294503000
9/20/2021,21.0734272,21.3928271,20.62327233,21.10636439,349440000
9/21/2021,21.20617676,21.38484019,20.91073205,21.37685576,204688000
9/22/2021,21.89987755,21.91884104,21.15627301,21.32595447,268726000
9/23/2021,22.43985748,22.49275763,21.84896624,22.09849761,248555000
9/24/2021,22.03960991,22.10748324,21.82002297,22.02863085,217655000
9/27/2021,21.61940002,21.75813942,21.28502887,21.66930554,245215000
9/28/2021,20.66019821,21.37884976,20.61228785,21.17423412,343069000
9/29/2021,20.47854042,20.97760315,20.428633,20.90074783,218394000
9/30/2021,20.67717361,21.02651802,20.64922621,20.7290762,221009000
10/1/2021,20.70312309,20.81990247,20.1651319,20.71110752,240978000
10/4/2021,19.69501495,20.50349617,19.51834667,20.46556729,345635000
10/5/2021,20.41266632,20.60929756,19.81678523,19.91260596,279282000
10/6/2021,20.66119957,20.68116063,20.04236089,20.08228683,297202000
10/7/2021,21.03549767,21.28203443,20.93269009,21.05246409,256919000
10/8/2021,20.79195213,21.1662492,20.73605735,21.06144648,151258000
10/11/2021,20.65620613,21.02351633,20.47255103,20.53643214,163388000
10/12/2021,20.63225746,21.01753369,20.48952583,20.7889628,162134000
10/13/2021,20.89975548,20.95066049,20.67417921,20.87879493,180652000
10/14/2021,21.70523453,21.71421653,21.08240375,21.24809293,243589000
10/15/2021,21.82102013,21.88989103,21.62139616,21.76911755,226994000
10/18/2021,22.18034935,22.24922027,21.60343168,21.70823632,189494000
10/19/2021,22.24822044,22.33705242,21.99569441,22.23424484,161473000
10/20/2021,22.06157303,22.39095443,21.94079953,22.26319409,146276000
10/21/2021,22.64946556,22.66843095,22.04160782,22.05558151,187590000
10/22/2021,22.68340111,23.08664316,22.51871138,22.78021941,249384000
10/25/2021,23.12257767,23.31122258,22.72732003,22.92993864,230235000
10/26/2021,24.67066765,25.2116534,23.87915484,23.94403353,485898000
10/27/2021,24.40517044,25.04297267,24.23648658,24.42812805,245990000
10/28/2021,24.89424706,24.90323096,24.47703134,24.83136543,234204000
10/29/2021,25.51907539,25.66080942,24.95313877,24.95413635,292503000
11/1/2021,25.77858734,25.84546119,25.17971165,25.6009215,265740000
11/2/2021,26.35151291,26.62799413,25.75163959,25.77359962,294112000
11/3/2021,26.54814148,26.73379364,26.18582296,26.62000702,239910000
11/4/2021,29.74514008,31.30620761,27.06716866,27.17796066,1153631000
11/5/2021,29.69623375,31.34114356,29.35487383,30.13041785,851260000
11/8/2021,30.7462616,31.0417063,29.85094168,30.09248865,503101000
11/9/2021,30.5995369,32.24944034,29.90783695,32.22149294,646746000
11/10/2021,29.40377998,30.79217336,28.72405673,29.30097432,636206000
11/11/2021,30.33303642,30.5326623,29.72118646,30.41089124,332172000
11/12/2021,30.33303642,30.62249376,29.57446074,29.95374953,413054000
11/15/2021,29.96871758,30.58655674,29.19217606,30.49473014,384909000
11/16/2021,30.1463871,30.33303686,29.65031893,29.70322099,264484000
11/17/2021,29.20615578,30.45181775,28.74601939,30.3609868,428508000
11/18/2021,31.61562538,32.69859067,31.26228885,32.30632959,781711000
11/19/2021,32.923172,33.02597957,31.84519648,32.18256226,533867000
11/22/2021,31.89610291,34.58205904,31.84020811,33.45417598,754335000
11/23/2021,31.68649483,32.29934425,30.82211695,31.47588989,532163000
11/24/2021,32.61275864,32.79341914,30.87003089,31.40203283,435162000
11/26/2021,31.44394875,32.64868508,31.29123566,32.53889067,283069000
11/29/2021,33.31343842,33.34937024,31.97595,32.30533327,454964000
11/30/2021,32.61475372,33.29048676,31.80427729,33.10682972,622066000
12/1/2021,31.37991905,33.23067247,31.32501512,33.16079543,484368000
12/2/2021,32.06970596,32.42109035,30.97063538,31.15930528,472890000
12/3/2021,30.63921738,32.07270189,30.07720229,31.94392633,544325000
12/6/2021,29.98437119,30.18801231,27.98887319,29.82764478,658938000
12/7/2021,32.37018204,32.39214666,30.59729474,30.90276025,593053000
12/8/2021,31.77023506,32.23342275,31.36594401,31.94293227,475551000
12/9/2021,30.43657494,32.14857195,30.3746833,31.67839467,488507000
12/10/2021,30.1450882,31.2501489,29.80867878,31.0954198,488825000
12/13/2021,28.1116581,30.24092217,28.06673687,30.19600094,598344000
12/14/2021,28.28734779,28.6277499,27.20225254,27.65046521,667035000
12/15/2021,30.40563011,30.44655864,27.78922228,28.35023783,698297000
12/16/2021,28.33725929,31.10540114,28.04377572,31.09741574,707366000
12/17/2021,27.75229073,28.87132692,27.7113622,27.93596836,713758000
12/20/2021,27.67042732,28.09468183,27.09743375,27.25715322,461847000
12/21/2021,29.02405548,29.06897671,27.35298698,28.32428356,524385000
12/22/2021,29.34848404,29.50321313,28.3991502,28.84037705,395184000
12/23/2021,29.58806038,30.00632678,29.37942698,29.70285863,343022000
12/27/2021,30.89077759,31.03252897,29.58806392,29.60802933,403686000
12/28/2021,30.26886749,31.2751006,29.95940933,31.25713249,420591000
12/29/2021,29.94843102,30.49447343,29.31454345,30.21995567,343139000
12/30/2021,29.53416061,30.40363476,29.48824169,29.77473756,308864000
12/31/2021,29.35946655,29.97738335,29.2796068,29.62200622,266530000
1/3/2022,30.06822395,30.65719034,29.73281223,29.76276035,391547000
1/4/2022,29.23867607,30.41461136,28.299325,30.22394606,527154000
1/5/2022,27.55563354,29.36445891,27.4847588,28.89827621,498064000
1/6/2022,28.12862206,28.38816668,27.01757345,27.59156471,454186000
1/7/2022,27.1992569,28.37219918,27.00958929,28.09169141,409939000
1/10/2022,27.35198975,27.42086909,25.59906607,26.53442454,594681000
1/11/2022,27.76825714,28.01582368,26.7919721,27.27512327,404089000
1/12/2022,27.94993973,28.54489416,27.55962411,28.01781946,383413000
1/13/2022,26.52843666,28.43009755,26.45157001,28.32927468,540171000
1/14/2022,26.89479446,27.14934875,26.16407665,26.25391911,395832000
1/18/2022,25.85761261,26.59132535,25.72484623,26.21398742,424270000
1/19/2022,25.02307701,26.49649059,25.0081039,26.03330482,488315000
1/20/2022,24.10768509,25.53418211,24.03581074,25.25966434,435181000
1/21/2022,23.33304405,24.77950448,23.22223849,23.46581043,718958000
1/24/2022,23.33104897,23.33903437,20.851402,22.29087487,913982000
1/25/2022,22.28487968,22.90279636,21.96144804,22.50649078,664616000
1/26/2022,22.73209953,24.01484788,22.26092642,23.19927994,755959000
1/27/2022,21.90555,23.95295684,21.63702034,23.52670498,573353000
1/28/2022,22.79998016,22.81794827,21.25868492,21.97342996,543774000
1/31/2022,24.44309616,24.46605658,23.01160877,23.14138015,564680000
2/1/2022,24.59482956,25.10094116,23.84813912,25.06001263,518925000
2/2/2022,25.19777107,25.7717624,24.50997727,25.74880389,543419000
2/3/2022,23.90603828,25.03305976,23.73833338,24.41514489,410178000
2/4/2022,24.27638626,24.59183252,23.59058981,23.92999418,354829000
2/7/2022,24.6846714,25.13787446,24.1595921,24.3292943,376868000
2/8/2022,25.06400681,25.18579278,23.93798297,24.31631862,410359000
2/9/2022,26.65820313,26.67816853,25.30857303,25.57710075,524282000
2/10/2022,25.77875328,26.87782406,25.55514672,25.9494551,513200000
2/11/2022,23.90703583,26.10617674,23.73134553,25.8705902,605472000
2/14/2022,24.22447777,24.83141219,23.7133739,23.89206109,440424000
2/15/2022,26.4485817,26.49849333,24.74057892,24.90528885,699869000
2/16/2022,26.4645462,26.53542285,25.50722696,26.21298886,732676000
2/17/2022,24.46405983,25.73982045,24.12266001,25.58509135,810595000
2/18/2022,23.60057449,24.94221939,23.05952437,24.6247758,761255000
2/22/2022,23.34901619,24.02183502,22.95970014,22.99463867,633422000
2/23/2022,22.3477726,24.11267626,22.26192475,23.76029415,566511000
2/24/2022,23.70639038,23.75829932,20.85339807,20.97817906,735801000
2/25/2022,24.1146698,24.17456413,23.3400305,23.67943487,528866000
2/28/2022,24.3422699,24.62177993,23.66545847,23.94995891,477319000
3/1/2022,23.43586731,24.33429202,23.09147244,24.24844225,412056000
3/2/2022,24.18168068,24.37038274,23.37795588,23.71841598,389642000
3/3/2022,23.67648315,24.28751443,23.43186993,24.2236146,365095000
3/4/2022,22.89971542,23.64253788,22.44643319,23.34700663,431415000
3/7/2022,21.31821823,22.99656038,21.29625368,22.7809006,450821000
3/8/2022,21.4799633,22.33760356,20.61732989,21.2752877,557467000
3/9/2022,22.97758675,23.18326018,22.21180011,22.35157799,492742000
3/10/2022,22.62215424,22.75194773,21.84738095,22.49535435,428066000
3/11/2022,22.06503487,23.1083816,22.01111945,22.9855751,367209000
3/14/2022,21.29625511,22.22677986,21.12552611,21.83440195,385354000
3/15/2022,22.93665504,23.00155274,21.28826795,21.48395701,491996000
3/16/2022,24.45724297,24.558083,23.13533838,23.46281854,671422000
3/17/2022,24.72681618,24.80269424,23.86817625,24.08183836,471941000
3/18/2022,26.41114807,26.52696568,24.58504315,24.75976552,730719000
3/21/2022,26.6917057,27.1090456,25.92591891,26.46506554,591727000
3/22/2022,26.4820385,27.19490963,26.03075391,26.68471646,547007000
3/23/2022,25.59344673,26.56989823,25.53454006,26.08466704,502120000
3/24/2022,28.10546303,28.27519414,25.86601169,26.12460269,877379000
3/25/2022,27.64818954,28.31313627,27.22785606,27.84188287,579016000
3/28/2022,28.17435455,28.20530565,27.16295673,27.71208772,425494000
3/29/2022,28.61066628,28.9002065,27.93573511,28.64960414,488984000
3/30/2022,27.64619255,28.45091714,27.45948813,28.25922147,463487000
3/31/2022,27.24282837,28.20330622,27.22685484,27.73804391,523440000
4/1/2022,26.66973877,27.4524988,26.22544311,27.33168994,517235000
4/4/2022,27.31671524,27.51440195,26.5708973,26.68571514,397120000
4/5/2022,25.88996887,27.27577311,25.77914445,27.21087543,436615000
4/6/2022,24.36838531,25.25997215,23.96502515,24.89455198,703833000
4/7/2022,24.16970062,24.68288736,23.44085602,24.40233179,557992000
4/8/2022,23.08242798,23.885157,23.02551894,23.87916597,524781000
4/11/2022,21.88232613,22.28468844,21.62573274,22.17885714,575207000
4/12/2022,21.46997833,22.68904726,21.24832944,22.50134497,662258000
4/13/2022,22.16787148,22.46440247,21.4210557,21.6936245,516943000
4/14/2022,21.22436523,22.74096289,21.12951623,22.46939198,569097000
4/18/2022,21.74854088,22.05305678,21.04565411,21.16646298,525701000
4/19/2022,22.16287994,22.33760231,21.28027777,21.68563556,512781000
4/20/2022,21.44801331,22.63413348,21.16645987,22.48137566,468974000
4/21/2022,20.15106964,22.35657448,19.9683586,21.67465447,656209000
4/22/2022,19.48412514,20.45358961,19.46914948,20.27087857,624713000
4/25/2022,19.87051392,19.91344516,19.06578931,19.17162061,641566000
4/26/2022,18.75827599,19.75669391,18.64046264,19.68680496,653143000
4/27/2022,18.38586426,19.13667333,18.26106204,18.56857337,499460000
4/28/2022,19.75070381,20.00530146,18.46074798,18.93699264,570327000
4/29/2022,18.51765823,20.09615636,18.48770501,19.37130511,500435000
5/2/2022,19.50209999,19.54303359,18.36190642,18.51166874,572049000
5/3/2022,19.5709877,19.79363638,19.10272983,19.36930761,475751000
5/4/2022,20.30182838,20.36772395,18.72133273,19.89147935,648855000
5/5/2022,18.8141861,19.89347518,18.47073049,19.83556829,626331000
5/6/2022,18.64545441,19.48113012,17.96153865,18.70635872,633297000
5/9/2022,16.92318344,18.22611715,16.80037695,18.00546803,644455000
5/10/2022,17.56715775,18.16920422,16.99805999,17.66100887,761474000
5/11/2022,16.6036911,17.72491565,16.54179081,17.31955779,670167000
5/12/2022,16.14940643,16.76143739,15.54236959,16.19333744,708728000
5/13/2022,17.67798805,17.89963696,16.56674988,16.76144108,670437000
5/16/2022,17.23668861,17.75985982,17.07893953,17.48130187,521446000
5/17/2022,18.14824295,18.34193627,17.60610274,18.04540526,585830000
5/18/2022,16.9112072,18.08934098,16.83732485,17.67699416,545161000
5/19/2022,17.09690857,17.65901757,16.7075243,16.91020415,621310000
5/20/2022,16.66759109,17.38245802,15.73007642,17.3045823,739105000
5/23/2022,16.87126732,16.88824062,16.15340495,16.24825397,639889000
5/24/2022,16.12844467,16.57074466,15.75503672,16.4838824,588550000
5/25/2022,16.94814491,17.08392943,15.97468704,15.99465586,781132000
5/26/2022,17.82275963,18.06337759,15.99665263,16.01063042,996575000
5/27/2022,18.78123856,18.8511275,18.07136304,18.15722741,738379000
5/31/2022,18.64246178,19.16962636,18.32097068,18.94997318,664100000
6/1/2022,18.29101753,19.02285773,18.09333081,18.69437964,544514000
6/2/2022,19.56100082,19.58795853,18.16920729,18.26305843,648656000
6/3/2022,18.69038391,19.30141713,18.4926972,19.05181264,598779000
6/6/2022,18.75627708,19.30640592,18.5346282,19.10871923,422406000
6/7/2022,18.89605904,18.96994137,18.15922571,18.44277681,388914000
6/8/2022,18.62243652,19.1537068,18.50959056,18.77322859,363252000
6/9/2022,18.02325821,18.90704519,18.01626784,18.45566517,395574000
6/10/2022,16.95072746,17.67273571,16.84586998,17.57586859,465248000
6/13/2022,15.62554836,16.28963661,15.58460421,15.97806409,604153000
6/14/2022,15.81428909,16.0439733,15.39086966,15.70943255,469680000
6/15/2022,16.50434303,16.84487515,15.90416618,16.07293416,563936000
6/16/2022,15.57961178,15.92014484,15.37988616,15.83825653,545749000
6/17/2022,15.85822773,15.97306983,15.30698451,15.62654546,630334000
6/21/2022,16.54328728,16.98468071,16.38450488,16.45241244,483089000
6/22/2022,16.33757401,16.63916006,16.15782045,16.20375692,437135000
6/23/2022,16.20275688,16.56226205,15.83126618,16.49635255,463680000
6/24/2022,17.10251808,17.11649883,16.28763691,16.47737694,472153000
6/27/2022,16.84586906,17.30623739,16.60320223,17.28826242,427968000
6/28/2022,15.96008778,17.17841437,15.92313785,16.87682839,461149000
6/29/2022,15.52069187,15.79831061,15.14920214,15.79231927,482352000
6/30/2022,15.13821793,15.54565856,14.84162517,15.33994066,686070000
7/1/2022,14.503088,15.04234759,14.37226804,14.87857289,577610000
7/5/2022,14.94348335,14.95047372,14.03573019,14.15556555,651397000
7/6/2022,15.1092577,15.29799872,14.76872463,14.98942233,529066000
7/7/2022,15.83625793,15.92313855,15.36790109,15.43480962,492903000
7/8/2022,15.81628513,16.01501265,15.36790039,15.40884454,467972000
7/11/2022,15.13122559,15.50571143,15.01738157,15.50471239,437321000
7/12/2022,15.0613203,15.40984176,14.85660146,15.24706514,458483000
7/13/2022,15.14320946,15.35392061,14.44516839,14.56999702,521918000
7/14/2022,15.35092354,15.45178489,14.70780646,15.08728556,456235000
7/15/2022,15.74038982,15.76036191,15.42382405,15.63753135,385935000
7/18/2022,16.07892418,16.87383233,15.98006089,16.27964881,670517000
7/19/2022,16.96870041,17.08653863,16.14982513,16.46339374,702366000
7/20/2022,17.78258514,17.90841375,16.77796579,16.92376553,760538000
7/21/2022,18.0252533,18.11912429,17.52094647,17.8604805,557049000
7/22/2022,17.29525375,17.94236408,17.11350219,17.86846613,536671000
7/25/2022,17.00066185,17.10052514,16.62617594,16.99566764,480748000
7/26/2022,16.51033401,16.89580448,16.45540912,16.86584493,397865000
7/27/2022,17.76561165,17.9114114,16.88981317,17.00864951,569776000
7/28/2022,17.95934486,18.11513114,17.41609192,17.95035833,474646000
7/29/2022,18.13809776,18.21898608,17.66774286,17.78857725,435460000
8/1/2022,18.41571617,18.82016158,17.96533431,18.1570705,476469000
8/2/2022,18.50060272,18.91203859,18.06719766,18.09715722,489527000
8/3/2022,18.86709213,18.94199005,18.1121283,18.15906473,418146000
8/4/2022,19.18865585,19.24757498,18.73427975,18.82315843,409652000
8/5/2022,18.96296501,19.20263573,18.64040791,18.78420958,386068000
8/8/2022,17.76860619,18.2139958,17.21836288,17.47800667,981859000
8/9/2022,17.06257439,17.42307949,16.7010712,17.22834716,668263000
8/10/2022,18.07218933,18.09316045,17.29325802,17.67373619,597422000
8/11/2022,17.91739845,18.68135083,17.85148896,18.10614039,509327000
8/12/2022,18.68334579,18.69233423,17.92838191,18.1350988,478094000
8/15/2022,19.00590706,19.13772606,18.58748278,18.67536148,457666000
8/16/2022,18.85311699,19.11575691,18.47563496,18.89406114,451240000
8/17/2022,18.30985641,18.66237299,18.12011833,18.49760024,446799000
8/18/2022,18.74725914,18.83913204,18.158068,18.27590623,415447000
8/19/2022,17.82452965,18.49460922,17.74563749,18.3807652,441588000
8/22/2022,17.01064301,17.53392465,16.94273546,17.4660171,409593000
8/23/2022,17.15744591,17.44105696,16.94673473,16.96570969,369986000
8/24/2022,17.19838715,17.38213488,16.87183583,16.98867409,522661000
8/25/2022,17.88844299,17.92239678,16.80992365,16.82090825,770691000
8/26/2022,16.23770523,17.89942319,16.21473605,17.83251562,769127000
8/29/2022,15.77933502,16.31559845,15.7453822,15.99803557,496132000
8/30/2022,15.4467926,16.01700886,15.16118448,15.93811766,530181000
8/31/2022,15.07330513,15.51869374,14.93848999,15.36290749,573710000
9/1/2022,13.91789341,14.36028592,13.25180801,14.18951987,1178865000
9/2/2022,13.62829208,14.15157296,13.57236814,14.08067115,743157000
9/6/2022,13.44653797,13.76010757,13.33269396,13.71217305,535751000
9/7/2022,13.69926739,13.82313473,13.33166268,13.54842958,512657000
9/8/2022,13.97496986,13.99295113,13.35463769,13.4445402,624873000
9/9/2022,14.37154388,14.45845031,14.1108246,14.14179048,486612000
9/12/2022,14.48941898,14.53137368,14.1827486,14.35356539,484159000
9/13/2022,13.11689281,13.9070434,13.0849276,13.78717243,714956000
9/14/2022,13.11389542,13.27572106,12.89912626,13.23975949,588507000
9/15/2022,12.91511059,13.21878391,12.77625997,13.00101864,523625000
9/16/2022,13.18382072,13.19780562,12.60344459,12.7283103,670751000
9/19/2022,13.36762238,13.44853568,12.99602231,12.99802002,569685000
9/20/2022,13.16184521,13.46851557,13.04297356,13.20080382,524818000
9/21/2022,13.24675369,14.01592696,13.09591589,13.19880588,807679000
9/22/2022,12.54750443,13.13487298,12.4146479,13.05595738,759162000
9/23/2022,12.50255394,12.59745215,12.24383236,12.40665735,663309000
9/26/2022,12.21486282,12.6454005,12.20087793,12.47758076,547343000
9/27/2022,12.39966583,12.72231881,12.2448326,12.49356472,553854000
9/28/2022,12.72231674,12.80922316,12.34072719,12.39666678,542414000
9/29/2022,12.20687103,12.48656993,11.93316525,12.43462576,532763000
9/30/2022,12.1259594,12.61942914,12.06202802,12.07401521,565638000
10/3/2022,12.498559,12.66438104,12.09199568,12.33373629,547478000
10/4/2022,13.15285587,13.20579939,12.86516513,12.86516513,584182000
10/5/2022,13.19480801,13.30668814,12.6074404,12.89712879,507131000
10/6/2022,13.11589432,13.64132925,13.0889229,13.20579778,644157000
10/7/2022,12.06302643,12.65638813,12.00908454,12.49156544,672478000
10/10/2022,11.65746307,12.11097486,11.39574445,12.02406843,698699000
10/11/2022,11.57355309,11.83327303,11.27087816,11.54857937,667482000
10/12/2022,11.4876442,11.72239136,11.332811,11.56655979,492590000
10/13/2022,11.94715118,12.06502444,10.80138312,10.95921337,850103000
10/14/2022,11.21494007,12.09799029,11.19196501,12.0440484,713432000
10/17/2022,11.87522793,11.93516389,11.50462717,11.50562554,580774000
10/18/2022,11.95414352,12.47857912,11.60551849,12.33073836,659362000
10/19/2022,12.03805351,12.33673304,11.82128662,11.86623836,523131000
10/20/2022,12.18090153,12.75528368,12.09199643,12.09998821,652398000
10/21/2022,12.45260715,12.48457332,11.87422967,12.08500247,609494000
10/24/2022,12.58546448,12.69634529,12.0510394,12.49456264,517457000
10/25/2022,13.24675369,13.28571231,12.65039491,12.68036337,505482000
10/26/2022,12.88214588,13.37361696,12.69434812,12.85517541,532953000
10/27/2022,13.16184521,13.8231347,13.10790332,13.61535797,583113000
10/28/2022,13.81913757,13.83512113,13.04696825,13.08992228,521040000
10/31/2022,13.48249912,13.82313332,13.28271418,13.76319737,486341000
11/1/2022,13.52845097,13.91004055,13.50447658,13.7961627,432817000
11/2/2022,13.20479965,14.19473527,13.19680883,13.83512233,672628000
11/3/2022,13.40658092,13.76619478,12.94208129,13.02898772,500065000
11/4/2022,14.14079285,14.21371438,13.68228535,13.9709754,612576000
11/7/2022,14.2856369,14.39651772,13.93901049,14.21271537,410061000
11/8/2022,14.5863142,14.8750033,14.20072822,14.78509983,595292000
11/9/2022,13.76119995,14.19573303,13.74421802,14.14678494,454414000
11/10/2022,15.73308182,15.75605688,14.53137398,14.78410247,700819000
11/11/2022,16.30945778,16.37139144,15.46536634,15.79001697,655487000
11/14/2022,16.27749443,16.52223207,15.904895,16.20057749,527852000
11/15/2022,16.64809418,16.9797363,16.36439891,16.70403377,545876000
11/16/2022,15.8929081,16.34442219,15.85594814,16.14463819,649547000
11/17/2022,15.66015911,16.24852708,15.51831146,15.6981184,710894000
11/18/2022,15.39244556,15.98480888,15.10375554,15.94884635,492072000
11/21/2022,15.30054665,15.46037462,15.06380077,15.13072919,404739000
11/22/2022,16.02077103,16.04075,15.10575469,15.31153372,472866000
11/23/2022,16.50125504,16.50924777,16.0307622,16.08070773,427241000
11/25/2022,16.25252342,16.46928938,16.15462912,16.3004722,167934000
11/28/2022,15.8099966,16.33942791,15.7081069,16.00878222,303741000
11/29/2022,15.62219906,15.91488451,15.50332742,15.80999682,298384000
11/30/2022,16.90914154,16.91613578,15.58422723,15.68414477,565298000
12/1/2022,17.12097168,17.25086441,16.62138103,16.98508334,470977000
12/2/2022,16.86218643,16.91914089,16.43153945,16.64536499,371389000
12/5/2022,16.59639931,16.98108427,16.45851182,16.66534305,352255000
12/6/2022,15.97391224,16.55943198,15.80604956,16.51646792,352694000
12/7/2022,16.10680199,16.17274793,15.65417188,15.7590864,372388000
12/8/2022,17.15494347,17.16493551,15.94593317,16.25967716,515456000
12/9/2022,16.98707962,17.56860383,16.96110184,17.14594983,465338000
12/12/2022,17.52064323,17.52364104,16.7832485,17.02305178,457328000
12/13/2022,18.0572052,18.77461779,17.69650069,18.51582906,656589000
12/14/2022,17.65952682,18.23705453,17.40573511,17.97227024,496888000
12/15/2022,16.9381218,17.30582056,16.68632919,17.13196322,478542000
12/16/2022,16.55743408,17.02705056,16.39656658,16.85019541,478232000
12/19/2022,16.24069023,16.59539908,16.13178023,16.55843063,354039000
12/20/2022,16.07183266,16.29664886,15.83902453,16.05084994,403260000
12/21/2022,16.4874897,16.6133879,16.0888162,16.10080742,325025000
12/22/2022,15.32644176,16.12478837,14.86981613,16.08082376,565045000
12/23/2022,15.19354916,15.32643967,14.87081368,15.18355712,349326000
12/27/2022,14.10943985,15.08763846,14.04449253,15.06165973,464902000
12/28/2022,14.02450943,14.25032424,13.87263344,13.91559846,351066000
12/29/2022,14.59104443,14.67097885,14.2153528,14.39020972,354923000
12/30/2022,14.60203552,14.61702263,14.22134694,14.32226408,310490000
1/3/2023,14.30327892,14.98372205,14.08445837,14.83884032,401277000
1/4/2023,14.73692417,14.84083912,14.22934066,14.55507397,431324000
1/5/2023,14.25332165,14.55207664,14.13641686,14.47913645,389168000
1/6/2023,14.84683418,14.99771057,14.02250985,14.46214918,405044000
1/9/2023,15.61520672,16.04285584,15.12860493,15.27148846,504231000
1/10/2023,15.89597511,15.94893122,15.45933263,15.49430382,384101000
1/11/2023,15.98789883,16.01487715,15.55025771,15.82703134,353285000
1/12/2023,16.49748039,16.62337667,15.4793147,16.08681762,551409000
1/13/2023,16.88516426,16.90814615,16.15176596,16.26467241,447287000
1/17/2023,17.68750763,17.71348732,16.88516552,16.88516552,511102000
1/18/2023,17.3627739,17.85836619,17.26785045,17.65253548,439624000
1/19/2023,16.75127411,17.18292155,16.71730345,17.02205215,452932000
1/20/2023,17.82439232,17.8413786,16.81122275,16.99706935,564967000
1/23/2023,19.17728615,19.22924362,17.80341196,18.04920892,655163000
1/24/2023,19.24922752,19.47904068,18.80459214,18.81158638,496204000
1/25/2023,19.30718231,19.35414472,18.56479049,18.89751809,449537000
1/26/2023,19.78578758,20.14948989,19.26221643,19.68487044,489535000
1/27/2023,20.34832764,20.61111282,19.38911447,19.44606701,542142000
1/30/2023,19.14631081,20.12350875,19.1343196,19.9336657,488611000
1/31/2023,19.52100563,19.67088244,18.93448632,19.15430552,498017000
2/1/2023,20.92585373,21.1746485,19.59494357,19.674878,660477000
2/2/2023,21.69122505,21.93102832,20.68305231,20.98280592,564276000
2/3/2023,21.08272362,21.72719595,20.77197744,20.98280512,429366000
2/6/2023,21.07173538,21.55234059,20.76898204,20.78896613,452197000
2/7/2023,22.1548481,22.24077814,21.13268488,21.3644953,664150000
2/8/2023,22.18682098,22.85927034,21.98998176,22.36867119,559651000
2/9/2023,22.31871223,23.00115362,22.10189084,22.58749301,523876000
2/10/2023,21.24758911,22.05992321,20.79396225,21.67224229,550737000
2/13/2023,21.77015686,22.02994416,20.9448331,21.5203616,474919000
2/14/2023,22.95219421,23.03012947,21.34850679,21.56033311,675474000
2/15/2023,22.74535942,22.83628451,22.08789919,22.53053532,420575000
2/16/2023,21.98398781,22.53153759,21.90904845,22.11487917,412026000
2/17/2023,21.37049103,21.72220214,20.95782903,21.61329212,465888000
2/21/2023,20.63808823,21.47640004,20.60111787,20.98280505,410015000
2/22/2023,20.73700905,21.0867229,20.40428148,20.69004855,513184000
2/23/2023,23.64462471,23.86844224,23.00614795,23.42080909,1117995000
2/24/2023,23.26693344,23.45478114,22.92821221,23.20598447,589716000
2/27/2023,23.48175812,23.86044752,23.43479762,23.65062037,452994000
2/28/2023,23.19699287,23.80549545,23.18700083,23.3528653,455963000
3/1/2023,22.67941666,23.23696038,22.48957168,23.17301169,460026000
